period,time,HR,BR,activity,skin,ambulation,drink,drinkactivity,drinking,Positive,Negative,Fear,Hostility,Sadness
4/11/2015,16.5458,68,18,1053.7253,36.88749091,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5472,79,18,1054.292607,36.88749091,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5486,84,19,1053.988474,36.88749091,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.55,71,20,1053.156941,36.88731097,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5514,68,20,1053.361168,36.88775352,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5528,67,21,1052.97323,36.88687741,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5542,66,22,1052.990421,36.88842224,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5556,70,22,1053.13658,36.88588308,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5569,64,21,1053.305564,36.8898906,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5583,74,20,1052.642745,36.88382511,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5597,50,20,1053.503888,36.89337796,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5611,72,20,1052.770237,36.87637901,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5625,72,20,1052.621206,36.92473754,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5639,48,20,1053.72533,37.00318093,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5653,73,20,1053.680168,36.97759028,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5667,73,19,1053.745664,36.9964605,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5681,63,19,1053.405434,36.97709066,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5694,64,18,1053.837144,37.00335275,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5708,52,17,1053.288564,36.94423553,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5722,61,17,1053.573484,36.88048331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5736,71,17,1052.982233,36.88232662,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.575,57,18,1053.64833,36.92184375,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5764,71,18,1055.083585,37.00391933,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5778,71,18,1053.974684,36.97883282,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5792,73,19,1054.248789,36.99270126,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5806,71,19,1054.760319,36.98415195,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5819,70,19,1055.202539,36.9895201,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5833,70,20,1054.366114,36.98621783,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5847,68,20,1054.629852,36.98815322,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5861,71,20,1054.716416,36.98716457,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5875,65,19,1054.43022,36.98767836,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5889,73,19,1054.609899,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5903,81,20,1054.510872,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5917,61,20,1053.877449,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5931,85,20,1053.78891,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5944,70,20,1054.202412,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5958,80,19,1054.438351,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5972,89,19,1054.446589,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.5986,76,19,1054.453671,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6,84,19,1054.521289,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6014,82,19,1053.970567,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6028,72,19,1054.739625,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6042,68,19,1054.566052,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6056,78,19,1053.647692,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6069,71,19,1053.846019,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6083,83,19,1053.903794,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6097,84,20,1054.368853,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6111,75,20,1054.242108,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6125,70,20,1053.937459,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6139,65,20,1053.748285,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6153,65,20,1053.42306,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6167,61,20,1054.023085,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6181,71,20,1052.566145,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6194,83,19,1052.887253,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6208,73,18,1053.594152,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6222,55,18,1053.758186,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6236,53,18,1052.994269,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.625,81,17,1054.256445,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6264,76,17,1055.747019,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6278,72,18,1053.696338,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6292,70,20,1053.873786,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6306,87,20,1053.245825,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6319,92,21,1053.41188,36.98745701,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6333,64,22,1053.489003,36.98727707,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6347,67,22,1053.34611,36.98771963,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6361,65,23,1052.881887,36.98684351,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6375,64,23,1053.213847,36.98838834,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6389,65,23,1052.972402,36.98584918,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6403,63,23,1053.669648,36.9898567,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6417,65,22,1054.377525,36.98361126,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6431,66,22,1053.047626,36.99360667,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6444,63,20,1052.7285,36.97573161,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6458,65,17,1053.17354,37.02581491,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6472,65,17,1052.94634,37.10127658,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6486,68,16,1052.657412,37.08056956,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.65,68,14,1052.805977,37.09164952,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6514,65,14,1053.293189,37.08481426,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6528,65,13,1053.983532,37.08919376,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6542,66,20,1054.100217,37.08640528,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6556,82,20,1054.471001,37.08811932,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6569,76,12,1054.570749,37.08713067,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6583,64,13,1053.983796,37.08764446,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6597,66,13,1053.945474,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6611,67,12,1053.89442,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6625,89,20,1054.263285,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6639,88,20,1054.340506,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6653,63,13,1055.106935,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6667,65,17,1054.26485,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6681,74,15,1054.461836,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6694,72,18,1054.189064,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6708,67,22,1053.769538,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6722,62,22,1053.641283,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6736,63,23,1053.97412,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.675,66,25,1053.995303,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6764,72,25,1055.338118,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6778,75,27,1057.180781,37.08742311,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6792,68,29,1056.466221,37.08724317,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6806,66,29,1056.204528,37.08768573,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6819,71,28,1055.591439,37.08680961,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6833,66,27,1055.55845,37.08853438,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6847,68,27,1055.543761,37.08555266,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6861,68,27,1055.81438,37.0904363,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6875,64,27,1055.483618,37.08264604,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6889,69,27,1054.835367,37.09518061,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6903,65,25,1055.785584,37.07329803,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6917,67,23,1053.674041,37.12962676,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6931,68,23,1056.764437,37.19509302,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6944,78,23,1051.465876,37.19226107,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6958,67,23,1054.938987,37.15307778,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.6972,67,23,1065.727957,37.0712234,MovingSlowly,0,0,0,0,0,0,0,0
4/11/2015,16.6986,67,24,1066.34147,37.09543381,MovingSlowly,0,0,0,0,0,0,0,0
4/11/2015,16.7,67,27,1071.511566,37.08311019,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7014,67,27,1066.935483,37.08912034,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7028,67,26,1069.072283,37.08775971,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7042,67,25,1066.999583,37.08481655,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7056,82,25,1068.392564,37.09287657,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7069,73,26,1066.551964,37.07599015,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7083,66,27,1069.298734,37.12555966,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7097,62,26,1070.403267,37.20124268,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7111,54,29,1066.867244,37.18053566,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7125,50,31,1066.084175,37.19161562,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7139,66.5,31,1065.615394,37.18478036,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7153,66,28,1065.719265,37.18915986,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7167,66,22,1064.78154,37.18637138,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7181,57,22,1066.624288,37.18808542,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7194,66,22,1067.609669,37.18709677,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7208,66,22,1067.03168,37.18761056,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7222,54,22,1066.781736,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7236,49,22,1066.550888,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.725,72,22,1066.150472,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7264,68,22,1065.128632,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7278,55,22,1065.8867,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7292,67,21,1067.860284,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7306,NaN,21,1064.61762,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7319,NaN,21,1065.141381,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7333,NaN,21,1068.583821,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7347,NaN,21,1072.085271,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7361,NaN,21,1076.775365,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7375,NaN,20,1074.418329,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7389,NaN,20,1072.858492,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7403,NaN,20,1073.748495,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7417,NaN,19,1070.856882,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7431,NaN,19,1078.680489,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7444,NaN,19,1074.705233,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7458,NaN,20,1064.714672,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7472,NaN,20,1071.289373,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7486,NaN,20,1070.868406,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.75,NaN,21,1072.97933,37.18720927,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7514,53,21,1070.450908,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7528,49,21,1071.403917,37.18677571,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7542,46,21,1073.142483,37.18850048,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7556,45,21,1074.091606,37.18551876,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7569,42,20,1072.487929,37.1904024,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7583,46,19,1072.451636,37.18261214,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7597,60,17,1070.417036,37.19514671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7611,74,15,1069.16497,37.17326413,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7625,65,14,1068.35676,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7639,71,14,1068.365128,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7653,103,15,1066.453148,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7667,89,16,1065.673109,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7681,62,16,1064.073587,37.16905644,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7694,79,15,1068.150703,37.1990266,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7708,85,15,1070.266907,37.17736789,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7722,66,15,1065.521291,37.19845177,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7736,70,16,1069.637063,37.17120104,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.775,82,18,1067.024367,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7764,76,18,1067.88272,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7778,62,20,1070.381315,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7792,49,22,1069.755374,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7806,42,22,1070.528163,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7819,46,21,1069.593077,37.19841309,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7833,48,20,1070.730324,37.17829922,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7847,59,20,1070.2993,37.19684393,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7861,65,21,1072.636673,37.17360072,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7875,80,24,1073.782162,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7889,73.5,24,1075.276326,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7903,73,24,1074.58227,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7917,74,24,1071.246591,37.18761056,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7931,61,24,1071.763206,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7944,75,24,1071.262006,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7958,62,25,1071.311414,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7972,65,25,1070.639209,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.7986,72,26,1071.714632,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8,68,27,1071.627039,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8014,61,27,1071.561589,37.17353575,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8028,52,26,1071.397772,37.19424276,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8042,51,25,1070.76761,37.1831628,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8056,61,25,1069.970055,37.18999807,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8069,73,25,1070.946779,37.18561856,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8083,82,25,1069.70936,37.18840704,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8097,83,25,1071.314791,37.18669301,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8111,72,24,1072.18395,37.18768165,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8125,68,23,1071.594854,37.18716786,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8139,84,23,1071.307848,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8153,87,23,1070.660804,37.18738921,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8167,65,22,1071.833111,37.18720927,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8181,60,22,1071.140844,37.18765183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8194,79,22,1069.78682,37.18677571,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8208,86,21,1070.389154,37.18850048,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8222,82,21,1072.151133,37.18551876,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8236,93,20,1070.392592,37.1904024,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.825,89,19,1071.122678,37.18261214,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8264,66,19,1070.953684,37.19514671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8278,72,19,1070.844862,37.17326413,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8292,78,21,1071.334258,37.22959286,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8306,69,22,1070.800126,37.29505912,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8319,90,23,1070.794926,37.29222717,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8333,102,24,1071.680152,37.25322382,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8347,77,25,1071.224142,37.17092689,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8361,61,27,1070.209406,37.19601341,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8375,69,28,1070.011098,37.18214497,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8389,84,29,1068.458185,37.19069427,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8403,88,30,1069.765736,37.18532613,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8417,82,31,1071.751949,37.1886284,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8431,86,31,1069.922198,37.18669301,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8444,99,30,1068.198701,37.28050176,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8458,97,28,1067.628192,37.2814077,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8472,97,28,1072.304539,37.28190186,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8486,101,30,1070.923837,37.28190186,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.85,81,23,1069.967899,37.28190186,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8514,76,23,1069.317884,37.28474646,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8528,85,30,1068.919009,37.28633748,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8542,71,27,1069.180718,37.28635429,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8556,76,28,1068.357511,37.28672628,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8569,83,25,1069.630013,37.28706287,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8583,60,22,1069.14506,37.28717537,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8597,61,22,1068.761062,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8611,79,23,1069.045627,37.28717537,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8625,88,24,1069.24428,37.28717537,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8639,100,24,1068.967886,37.28717537,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8653,105,24,1068.897726,37.28050176,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8667,105,23,1069.5556,37.29158172,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8681,87,23,1068.972052,37.28474646,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8694,62,23,1069.512665,37.28912596,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8708,66,23,1069.284243,37.28633748,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8722,63,23,1068.124956,37.28805152,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8736,52,23,1068.481158,37.28706287,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.875,62,23,1068.527511,37.28757666,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8764,74,23,1069.129198,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8778,88,23,1068.626214,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8792,93,23,1068.303144,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8806,79,22,1068.28948,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8819,78,22,1067.638019,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8833,83,22,1067.442339,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8847,56,22,1067.710489,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8861,52,22,1068.342624,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8875,87,22,1067.00441,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8889,78,22,1066.923131,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8903,52,21,1068.188337,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8917,67,20,1068.053283,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8931,71,20,1068.20888,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8944,71,17,1067.34517,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8958,93,23,1066.40716,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8972,91,23,1065.99349,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.8986,68,23,1066.125841,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9,59,23,1065.950784,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9014,67,16,1066.508107,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9028,69,23,1067.132887,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9042,74,NaN,1067.509335,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9056,100,NaN,1066.805406,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9069,112,NaN,1067.803755,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9083,100,NaN,1067.225092,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9097,100,NaN,1069.663858,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9111,87,NaN,1069.461234,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9125,60,NaN,1069.737236,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9139,67,NaN,1067.875157,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9153,84,NaN,1070.578546,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9167,81,NaN,1065.091247,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9181,80,NaN,1066.508107,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9194,78,NaN,1057.711063,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9208,64,23,1057.972811,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9222,79,36,1060.029294,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9236,103,36,1062.414792,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.925,94,24,1064.627026,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9264,81,24,1064.427157,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9278,78,25,1065.317455,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9292,73,28,1064.600939,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9306,69,28,1064.27811,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9319,64,31,1066.536343,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9333,61,36,1066.924968,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9347,55,36,1066.679468,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9361,50,38,1067.922299,37.28735531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,16.9375,64,41,1068.389565,37.28735531,Stationary,0,0,0,0,0,0,0,0
